0x055	0x056	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0
0x056	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x060	0x061	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1
0x061	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x070	0x071	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1
0x071	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x080	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0
0x090	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1
0x0A0	0x0A1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0
0x0A1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x0B0	0x0B1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1
0x0B1	0x0B2	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x0B2	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1
0x0C0	0x0C1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1
0x0C1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x0D0	0x0D1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1
0x0D1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x0E0	0x0E1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1
0x0E1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x0F0	0x0F1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1
0x0F1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x100	0x101	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1
0x101	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x110	0x111	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1
0x111	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x120	0x121	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1
0x121	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x130	0x131	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1
0x131	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x140	0x141	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1
0x141	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x150	0x151	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1
0x151	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x160	0x161	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1
0x161	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x170	0x000	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1
0x180	0x181	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x181	0x000	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x190	0x191	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x191	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1A0	0x1A1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1A1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1B0	0x1B1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1B1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1C0	0x1C1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1C1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1D0	0x1D1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1D1	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1E0	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x1F0	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x200	0x201	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x201	0x202	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x202	0x203	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x203	0x204	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x204	0x205	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x205	0x206	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x206	0x207	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x207	0x208	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x208	0x209	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x209	0x20A	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x20A	0x20B	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x20B	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1
0x210	0x211	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x211	0x212	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x212	0x213	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x213	0x214	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x214	0x215	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x215	0x216	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x216	0x217	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x217	0x218	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x218	0x219	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1
0x219	0x21A	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1
0x21A	0x21B	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1
0x21B	0x000	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1
0xFFC	0x000	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1
0xFFD	0xFFC	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1
0xFFE	0xFFD	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1
0xFFF	0xFFE	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1
